"DATETIME","DCE.Y.2006.03.CLOSE","DCE.Y.2006.03.SETTLE","DCE.Y.2006.03.VOLUME","DCE.Y.2006.05.CLOSE","DCE.Y.2006.05.SETTLE","DCE.Y.2006.05.VOLUME","DCE.Y.2006.07.CLOSE","DCE.Y.2006.07.SETTLE","DCE.Y.2006.07.VOLUME","DCE.Y.2006.08.CLOSE","DCE.Y.2006.08.SETTLE","DCE.Y.2006.08.VOLUME","DCE.Y.2006.09.CLOSE","DCE.Y.2006.09.SETTLE","DCE.Y.2006.09.VOLUME","DCE.Y.2006.11.CLOSE","DCE.Y.2006.11.SETTLE","DCE.Y.2006.11.VOLUME","DCE.Y.2006.12.CLOSE","DCE.Y.2006.12.SETTLE","DCE.Y.2006.12.VOLUME","DCE.Y.2007.01.CLOSE","DCE.Y.2007.01.SETTLE","DCE.Y.2007.01.VOLUME","DCE.Y.2007.03.CLOSE","DCE.Y.2007.03.SETTLE","DCE.Y.2007.03.VOLUME","DCE.Y.2007.05.CLOSE","DCE.Y.2007.05.SETTLE","DCE.Y.2007.05.VOLUME","DCE.Y.2007.07.CLOSE","DCE.Y.2007.07.SETTLE","DCE.Y.2007.07.VOLUME","DCE.Y.2007.08.CLOSE","DCE.Y.2007.08.SETTLE","DCE.Y.2007.08.VOLUME","DCE.Y.2007.09.CLOSE","DCE.Y.2007.09.SETTLE","DCE.Y.2007.09.VOLUME","DCE.Y.2007.11.CLOSE","DCE.Y.2007.11.SETTLE","DCE.Y.2007.11.VOLUME","DCE.Y.2007.12.CLOSE","DCE.Y.2007.12.SETTLE","DCE.Y.2007.12.VOLUME","DCE.Y.2008.01.CLOSE","DCE.Y.2008.01.SETTLE","DCE.Y.2008.01.VOLUME","DCE.Y.2008.03.CLOSE","DCE.Y.2008.03.SETTLE","DCE.Y.2008.03.VOLUME","DCE.Y.2008.05.CLOSE","DCE.Y.2008.05.SETTLE","DCE.Y.2008.05.VOLUME","DCE.Y.2008.07.CLOSE","DCE.Y.2008.07.SETTLE","DCE.Y.2008.07.VOLUME","DCE.Y.2008.08.CLOSE","DCE.Y.2008.08.SETTLE","DCE.Y.2008.08.VOLUME","DCE.Y.2008.09.CLOSE","DCE.Y.2008.09.SETTLE","DCE.Y.2008.09.VOLUME","DCE.Y.2008.11.CLOSE","DCE.Y.2008.11.SETTLE","DCE.Y.2008.11.VOLUME","DCE.Y.2008.12.CLOSE","DCE.Y.2008.12.SETTLE","DCE.Y.2008.12.VOLUME","DCE.Y.2009.01.CLOSE","DCE.Y.2009.01.SETTLE","DCE.Y.2009.01.VOLUME","DCE.Y.2009.03.CLOSE","DCE.Y.2009.03.SETTLE","DCE.Y.2009.03.VOLUME","DCE.Y.2009.05.CLOSE","DCE.Y.2009.05.SETTLE","DCE.Y.2009.05.VOLUME","DCE.Y.2009.07.CLOSE","DCE.Y.2009.07.SETTLE","DCE.Y.2009.07.VOLUME","DCE.Y.2009.08.CLOSE","DCE.Y.2009.08.SETTLE","DCE.Y.2009.08.VOLUME","DCE.Y.2009.09.CLOSE","DCE.Y.2009.09.SETTLE","DCE.Y.2009.09.VOLUME","DCE.Y.2009.11.CLOSE","DCE.Y.2009.11.SETTLE","DCE.Y.2009.11.VOLUME","DCE.Y.2009.12.CLOSE","DCE.Y.2009.12.SETTLE","DCE.Y.2009.12.VOLUME","DCE.Y.2010.01.CLOSE","DCE.Y.2010.01.SETTLE","DCE.Y.2010.01.VOLUME","DCE.Y.2010.03.CLOSE","DCE.Y.2010.03.SETTLE","DCE.Y.2010.03.VOLUME","DCE.Y.2010.05.CLOSE","DCE.Y.2010.05.SETTLE","DCE.Y.2010.05.VOLUME","DCE.Y.2010.07.CLOSE","DCE.Y.2010.07.SETTLE","DCE.Y.2010.07.VOLUME","DCE.Y.2010.08.CLOSE","DCE.Y.2010.08.SETTLE","DCE.Y.2010.08.VOLUME","DCE.Y.2010.09.CLOSE","DCE.Y.2010.09.SETTLE","DCE.Y.2010.09.VOLUME","DCE.Y.2010.11.CLOSE","DCE.Y.2010.11.SETTLE","DCE.Y.2010.11.VOLUME","DCE.Y.2010.12.CLOSE","DCE.Y.2010.12.SETTLE","DCE.Y.2010.12.VOLUME","DCE.Y.2011.01.CLOSE","DCE.Y.2011.01.SETTLE","DCE.Y.2011.01.VOLUME","DCE.Y.2011.03.CLOSE","DCE.Y.2011.03.SETTLE","DCE.Y.2011.03.VOLUME","DCE.Y.2011.05.CLOSE","DCE.Y.2011.05.SETTLE","DCE.Y.2011.05.VOLUME","DCE.Y.2011.07.CLOSE","DCE.Y.2011.07.SETTLE","DCE.Y.2011.07.VOLUME","DCE.Y.2011.08.CLOSE","DCE.Y.2011.08.SETTLE","DCE.Y.2011.08.VOLUME","DCE.Y.2011.09.CLOSE","DCE.Y.2011.09.SETTLE","DCE.Y.2011.09.VOLUME","DCE.Y.2011.11.CLOSE","DCE.Y.2011.11.SETTLE","DCE.Y.2011.11.VOLUME","DCE.Y.2011.12.CLOSE","DCE.Y.2011.12.SETTLE","DCE.Y.2011.12.VOLUME","DCE.Y.2012.01.CLOSE","DCE.Y.2012.01.SETTLE","DCE.Y.2012.01.VOLUME","DCE.Y.2012.03.CLOSE","DCE.Y.2012.03.SETTLE","DCE.Y.2012.03.VOLUME","DCE.Y.2012.05.CLOSE","DCE.Y.2012.05.SETTLE","DCE.Y.2012.05.VOLUME","DCE.Y.2012.07.CLOSE","DCE.Y.2012.07.SETTLE","DCE.Y.2012.07.VOLUME","DCE.Y.2012.08.CLOSE","DCE.Y.2012.08.SETTLE","DCE.Y.2012.08.VOLUME","DCE.Y.2012.09.CLOSE","DCE.Y.2012.09.SETTLE","DCE.Y.2012.09.VOLUME","DCE.Y.2012.11.CLOSE","DCE.Y.2012.11.SETTLE","DCE.Y.2012.11.VOLUME","DCE.Y.2012.12.CLOSE","DCE.Y.2012.12.SETTLE","DCE.Y.2012.12.VOLUME","DCE.Y.2013.01.CLOSE","DCE.Y.2013.01.SETTLE","DCE.Y.2013.01.VOLUME","DCE.Y.2013.03.CLOSE","DCE.Y.2013.03.SETTLE","DCE.Y.2013.03.VOLUME","DCE.Y.2013.05.CLOSE","DCE.Y.2013.05.SETTLE","DCE.Y.2013.05.VOLUME","DCE.Y.2013.07.CLOSE","DCE.Y.2013.07.SETTLE","DCE.Y.2013.07.VOLUME","DCE.Y.2013.08.CLOSE","DCE.Y.2013.08.SETTLE","DCE.Y.2013.08.VOLUME","DCE.Y.2013.09.CLOSE","DCE.Y.2013.09.SETTLE","DCE.Y.2013.09.VOLUME","DCE.Y.2013.11.CLOSE","DCE.Y.2013.11.SETTLE","DCE.Y.2013.11.VOLUME","DCE.Y.2013.12.CLOSE","DCE.Y.2013.12.SETTLE","DCE.Y.2013.12.VOLUME","DCE.Y.2014.01.CLOSE","DCE.Y.2014.01.SETTLE","DCE.Y.2014.01.VOLUME","DCE.Y.2014.03.CLOSE","DCE.Y.2014.03.SETTLE","DCE.Y.2014.03.VOLUME","DCE.Y.2014.05.CLOSE","DCE.Y.2014.05.SETTLE","DCE.Y.2014.05.VOLUME","DCE.Y.2014.07.CLOSE","DCE.Y.2014.07.SETTLE","DCE.Y.2014.07.VOLUME","DCE.Y.2014.08.CLOSE","DCE.Y.2014.08.SETTLE","DCE.Y.2014.08.VOLUME","DCE.Y.2014.09.CLOSE","DCE.Y.2014.09.SETTLE","DCE.Y.2014.09.VOLUME","DCE.Y.2014.11.CLOSE","DCE.Y.2014.11.SETTLE","DCE.Y.2014.11.VOLUME","DCE.Y.2014.12.CLOSE","DCE.Y.2014.12.SETTLE","DCE.Y.2014.12.VOLUME","DCE.Y.2015.01.CLOSE","DCE.Y.2015.01.SETTLE","DCE.Y.2015.01.VOLUME","DCE.Y.2015.03.CLOSE","DCE.Y.2015.03.SETTLE","DCE.Y.2015.03.VOLUME","DCE.Y.2015.05.CLOSE","DCE.Y.2015.05.SETTLE","DCE.Y.2015.05.VOLUME","DCE.Y.2015.07.CLOSE","DCE.Y.2015.07.SETTLE","DCE.Y.2015.07.VOLUME","DCE.Y.2015.08.CLOSE","DCE.Y.2015.08.SETTLE","DCE.Y.2015.08.VOLUME","DCE.Y.2015.09.CLOSE","DCE.Y.2015.09.SETTLE","DCE.Y.2015.09.VOLUME","DCE.Y.2015.11.CLOSE","DCE.Y.2015.11.SETTLE","DCE.Y.2015.11.VOLUME","DCE.Y.2015.12.CLOSE","DCE.Y.2015.12.SETTLE","DCE.Y.2015.12.VOLUME","DCE.Y.2016.01.CLOSE","DCE.Y.2016.01.SETTLE","DCE.Y.2016.01.VOLUME","DCE.Y.2016.03.CLOSE","DCE.Y.2016.03.SETTLE","DCE.Y.2016.03.VOLUME","DCE.Y.2016.05.CLOSE","DCE.Y.2016.05.SETTLE","DCE.Y.2016.05.VOLUME","DCE.Y.2016.07.CLOSE","DCE.Y.2016.07.SETTLE","DCE.Y.2016.07.VOLUME","DCE.Y.2016.08.CLOSE","DCE.Y.2016.08.SETTLE","DCE.Y.2016.08.VOLUME","DCE.Y.2016.09.CLOSE","DCE.Y.2016.09.SETTLE","DCE.Y.2016.09.VOLUME","DCE.Y.2016.11.CLOSE","DCE.Y.2016.11.SETTLE","DCE.Y.2016.11.VOLUME","DCE.Y.2016.12.CLOSE","DCE.Y.2016.12.SETTLE","DCE.Y.2016.12.VOLUME","DCE.Y.2017.01.CLOSE","DCE.Y.2017.01.SETTLE","DCE.Y.2017.01.VOLUME"
"2006-01-23",5000,5000,2,4996,5017,514,4986,4995,7418,5020,5049,8726,5096,5112,69230,5144,5144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-01-24",5000,5000,0,4958,4978,264,4948,4944,6472,5020,4996,4334,5050,5051,65334,5032,5129,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-01-25",5000,5000,0,4996,4979,382,4956,4948,3784,4990,4994,7666,5058,5051,60468,5080,5057,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-01-26",4994,4994,10,4990,5000,168,4928,4946,3700,4982,4986,4692,5026,5049,62518,5036,5108,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-01-27",4994,4994,0,4990,4975,26,4944,4952,4994,4966,4966,256,5050,5047,54424,5108,5108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-02-06",5000,5095,4,5070,5070,322,5076,5075,6600,5164,5129,9886,5200,5214,67300,5214,5214,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-02-07",5095,5095,0,5054,5046,120,5032,5021,7314,5110,5081,9170,5164,5154,63246,5168,5199,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-02-08",5095,5095,0,4992,4981,816,4950,4955,6400,4988,5002,11076,5064,5076,68622,5199,5199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-02-09",5095,5095,0,4956,4991,32,4970,4977,6622,5004,5021,10688,5058,5071,60258,5199,5199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-02-10",5095,5095,0,4942,4985,34,4972,4985,5002,5008,5017,5978,5080,5090,51916,5199,5199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-02-13",5095,5095,0,5002,4958,18,4950,4953,7628,4976,4994,8864,5070,5065,46924,5154,5169,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
